Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
1900-03-31;CA-2017-109806;2017-09-17;2017-09-22;Standard Class;JS-15685;Jim Sink;Corporate;United States;Los Angeles;California;2146-07-04;West;TEC-PH-10004093;Technology;Phones;Panasonic Kx-TS550;1900-03-13;1900-01-02;1900-01-00;1900-01-08
1900-04-01;CA-2017-109806;2017-09-17;2017-09-22;Standard Class;JS-15685;Jim Sink;Corporate;United States;Los Angeles;California;2146-07-04;West;OFF-PA-10000304;Office Supplies;Paper;Xerox 1995;1900-01-06;1900-01-01;1900-01-00;1900-01-03
1900-04-02;CA-2016-149587;2016-01-31;2016-02-05;Second Class;KB-16315;Karl Braun;Consumer;United States;Minneapolis;Minnesota;2051-09-11;Central;OFF-PA-10003177;Office Supplies;Paper;Xerox 1999;1900-01-12;1900-01-02;1900-01-00;1900-01-06
1900-04-03;CA-2016-149587;2016-01-31;2016-02-05;Second Class;KB-16315;Karl Braun;Consumer;United States;Minneapolis;Minnesota;2051-09-11;Central;FUR-FU-10003799;Furniture;Furnishings;"Seth Thomas 13 1/2"" Wall Clock";1900-02-22;1900-01-03;1900-01-00;1900-01-16
1900-04-04;CA-2016-149587;2016-01-31;2016-02-05;Second Class;KB-16315;Karl Braun;Consumer;United States;Minneapolis;Minnesota;2051-09-11;Central;OFF-BI-10002852;Office Supplies;Binders;Ibico Standard Transparent Covers;1900-02-01;1900-01-02;1900-01-00;1900-01-16
1900-04-05;US-2018-109484;2018-11-06;2018-11-12;Standard Class;RB-19705;Roger Barcio;Home Office;United States;Portland;Oregon;2166-02-19;West;OFF-BI-10004738;Office Supplies;Binders;Flexible Leather- Look Classic Collection Ring Binder;1900-01-05;1900-01-01;1900-01-00;###############################################################################################################################################################################################################################################################
1900-04-06;CA-2018-161018;2018-11-09;2018-11-11;Second Class;PN-18775;Parhena Norris;Home Office;United States;New York City;New York;1927-05-27;East;FUR-FU-10000629;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;1900-04-05;1900-01-07;1900-01-00;1900-02-09
1900-04-07;CA-2018-157833;2018-06-17;2018-06-20;First Class;KD-16345;Katherine Ducich;Consumer;United States;San Francisco;California;2157-09-10;West;OFF-BI-10001721;Office Supplies;Binders;Trimflex Flexible Post Binders;1900-02-20;1900-01-03;1900-01-00;1900-01-17
1900-04-08;CA-2017-149223;2017-09-06;2017-09-11;Standard Class;ER-13855;Elpida Rittenbach;Corporate;United States;Saint Paul;Minnesota;2050-11-14;Central;OFF-AP-10000358;Office Supplies;Appliances;Fellowes Basic Home/Office Series Surge Protectors;1900-03-17;1900-01-06;1900-01-00;1900-01-22
1900-04-09;CA-2017-158568;2017-08-29;2017-09-02;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;2065-12-09;Central;OFF-PA-10003256;Office Supplies;Paper;Avery Personal Creations Heavyweight Cards;1900-03-04;1900-01-07;1900-01-00;1900-01-22
1900-04-10;CA-2017-158568;2017-08-29;2017-09-02;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;2065-12-09;Central;TEC-AC-10001767;Technology;Accessories;SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card;1900-04-04;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1900-04-11;CA-2017-158568;2017-08-29;2017-09-02;Standard Class;RB-19465;Rick Bensley;Home Office;United States;Chicago;Illinois;2065-12-09;Central;OFF-BI-10002609;Office Supplies;Binders;Avery Hidden Tab Dividers for Binding Systems;1900-01-01;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1900-04-12;CA-2017-129903;2017-12-01;2017-12-04;Second Class;GZ-14470;Gary Zandusky;Consumer;United States;Rochester;Minnesota;2053-01-17;Central;OFF-PA-10004040;Office Supplies;Paper;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);1900-01-23;1900-01-04;1900-01-00;1900-01-11
1900-04-13;US-2016-156867;2016-11-13;2016-11-17;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Aurora;Colorado;2119-01-24;West;TEC-AC-10001552;Technology;Accessories;Logitech K350 2.4Ghz Wireless Keyboard;1900-08-25;1900-01-06;1900-01-00;###############################################################################################################################################################################################################################################################
1900-04-14;US-2016-156867;2016-11-13;2016-11-17;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Aurora;Colorado;2119-01-24;West;FUR-FU-10004006;Furniture;Furnishings;Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting;1900-04-11;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1900-04-15;US-2016-156867;2016-11-13;2016-11-17;Standard Class;LC-16870;Lena Cacioppo;Consumer;United States;Aurora;Colorado;2119-01-24;West;OFF-BI-10002794;Office Supplies;Binders;"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets";1900-02-05;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1900-04-16;CA-2018-119004;2018-11-23;2018-11-28;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;1977-03-21;South;TEC-AC-10003499;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;1900-03-14;1900-01-08;1900-01-00;1900-01-17
1900-04-17;CA-2018-119004;2018-11-23;2018-11-28;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;1977-03-21;South;TEC-PH-10002844;Technology;Phones;Speck Products Candyshell Flip Case;1900-01-27;1900-01-01;1900-01-00;1900-01-02
1900-04-18;CA-2018-119004;2018-11-23;2018-11-28;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;1977-03-21;South;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;1900-01-03;1900-01-01;1900-01-00;1900-01-01
1900-04-19;CA-2016-129476;2016-10-15;2016-10-20;Standard Class;PA-19060;Pete Armstrong;Home Office;United States;Orland Park;Illinois;2065-07-14;Central;TEC-AC-10000844;Technology;Accessories;Logitech Gaming G510s - Keyboard;1900-12-04;1900-01-05;1900-01-00;1900-03-07
1900-04-20;CA-2018-146780;2018-12-25;2018-12-30;Standard Class;CV-12805;Cynthia Voltz;Corporate;United States;New York City;New York;1927-06-22;East;FUR-FU-10001934;Furniture;Furnishings;Magnifier Swing Arm Lamp;1900-02-10;1900-01-02;1900-01-00;1900-01-10
1900-04-21;CA-2017-128867;2017-11-03;2017-11-10;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;2037-10-09;Central;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;1900-03-15;1900-01-02;1900-01-00;1900-01-22
1900-04-22;CA-2017-128867;2017-11-03;2017-11-10;Standard Class;CL-12565;Clay Ludtke;Consumer;United States;Urbandale;Iowa;2037-10-09;Central;OFF-BI-10003981;Office Supplies;Binders;"Avery Durable Plastic 1"" Binders";1900-01-27;1900-01-06;1900-01-00;1900-01-13
1900-04-23;CA-2015-115259;2015-08-25;2015-08-27;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;2018-05-09;East;OFF-FA-10000621;Office Supplies;Fasteners;OIC Colored Binder Clips, Assorted Sizes;1900-02-09;1900-01-14;1900-01-00;1900-01-14
1900-04-24;CA-2015-115259;2015-08-25;2015-08-27;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;2018-05-09;East;OFF-EN-10002600;Office Supplies;Envelopes;Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2;1900-01-04;1900-01-02;1900-01-00;1900-01-01
1900-04-25;CA-2015-115259;2015-08-25;2015-08-27;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;2018-05-09;East;OFF-PA-10004965;Office Supplies;Paper;Xerox 1921;1900-01-23;1900-01-03;1900-01-00;1900-01-07
1900-04-26;CA-2015-115259;2015-08-25;2015-08-27;Second Class;RC-19960;Ryan Crowe;Consumer;United States;Columbus;Ohio;2018-05-09;East;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;1900-05-09;1900-01-06;1900-01-00;1900-02-13
1900-04-27;CA-2016-110457;2016-03-02;2016-03-06;Standard Class;DK-13090;Dave Kipp;Consumer;United States;Seattle;Washington;2168-08-04;West;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;1902-02-25;1900-01-03;1900-01-00;1900-06-13
1900-04-28;US-2016-136476;2016-04-05;2016-04-10;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Bristol;Tennessee;2002-12-30;South;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;1900-06-05;1900-01-01;1900-01-00;###############################################################################################################################################################################################################################################################
1900-04-29;CA-2017-103730;2017-06-12;2017-06-15;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;1954-03-22;East;FUR-FU-10002157;Furniture;Furnishings;Artistic Insta-Plaque;1900-02-16;1900-01-03;1900-01-00;1900-01-18
1900-04-30;CA-2017-103730;2017-06-12;2017-06-15;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;1954-03-22;East;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;1900-01-30;1900-01-04;1900-01-00;1900-01-13
1900-05-01;CA-2017-103730;2017-06-12;2017-06-15;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;1954-03-22;East;OFF-ST-10000777;Office Supplies;Storage;Companion Letter/Legal File, Black;1900-08-13;1900-01-06;1900-01-00;1900-03-03
1900-05-02;CA-2017-103730;2017-06-12;2017-06-15;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;1954-03-22;East;OFF-EN-10002500;Office Supplies;Envelopes;Globe Weis Peel & Seel First Class Envelopes;1900-04-24;1900-01-09;1900-01-00;1900-02-20
1900-05-03;CA-2017-103730;2017-06-12;2017-06-15;First Class;SC-20725;Steven Cartwright;Consumer;United States;Wilmington;Delaware;1954-03-22;East;TEC-PH-10003875;Technology;Phones;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;1900-03-08;1900-01-07;1900-01-00;1900-01-19
1900-05-04;US-2015-152030;2015-12-26;2015-12-28;Second Class;AD-10180;Alan Dominguez;Home Office;United States;Houston;Texas;2110-12-05;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;1901-08-22;1900-01-03;1900-01-00;###############################################################################################################################################################################################################################################################
1900-05-05;US-2015-134614;2015-09-20;2015-09-25;Standard Class;PF-19165;Philip Fox;Consumer;United States;Bloomington;Illinois;2068-12-04;Central;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;1901-09-08;1900-01-06;1900-01-00;###############################################################################################################################################################################################################################################################
1900-05-06;US-2018-107272;2018-11-05;2018-11-12;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;2132-10-12;West;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;1900-01-02;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1900-05-07;US-2018-107272;2018-11-05;2018-11-12;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;2132-10-12;West;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;1900-08-30;1900-01-07;1900-01-00;1900-01-30
1900-05-08;US-2017-125969;2017-11-06;2017-11-10;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;2146-06-02;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;1900-03-21;1900-01-02;1900-01-00;###############################################################################################################################################################################################################################################################
1900-05-09;US-2017-125969;2017-11-06;2017-11-10;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;2146-06-02;West;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;1900-08-25;1900-01-03;1900-01-00;1900-01-26
1900-05-10;US-2018-164147;2018-02-02;2018-02-05;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;2018-05-09;East;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;1900-02-28;1900-01-05;1900-01-00;###############################################################################################################################################################################################################################################################
1900-05-11;US-2018-164147;2018-02-02;2018-02-05;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;2018-05-09;East;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;1900-03-18;1900-01-02;1900-01-00;1900-01-29
1900-05-12;US-2018-164147;2018-02-02;2018-02-05;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;2018-05-09;East;OFF-FA-10002780;Office Supplies;Fasteners;Staples;1900-01-21;1900-01-09;1900-01-00;1900-01-06
1900-05-13;CA-2017-145583;2017-10-13;2017-10-19;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;2161-11-27;West;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;1900-01-20;1900-01-03;1900-01-00;1900-01-09
1900-05-14;CA-2017-145583;2017-10-13;2017-10-19;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;2161-11-27;West;OFF-PA-10001736;Office Supplies;Paper;Xerox 1880;1900-02-04;1900-01-01;1900-01-00;1900-01-16
1900-05-15;CA-2017-145583;2017-10-13;2017-10-19;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;2161-11-27;West;OFF-AR-10001149;Office Supplies;Art;Sanford Colorific Colored Pencils, 12/Box;1900-01-11;1900-01-04;1900-01-00;1900-01-03
1900-05-16;CA-2017-145583;2017-10-13;2017-10-19;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;2161-11-27;West;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;1900-01-04;1900-01-02;1900-01-00;1900-01-01
1900-05-17;CA-2017-145583;2017-10-13;2017-10-19;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;2161-11-27;West;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;1900-03-16;1900-01-03;1900-01-00;1900-01-26
1900-05-18;CA-2017-145583;2017-10-13;2017-10-19;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;2161-11-27;West;OFF-SU-10001218;Office Supplies;Supplies;Fiskars Softgrip Scissors;1900-03-05;1900-01-06;1900-01-00;1900-01-18
1900-05-19;CA-2017-145583;2017-10-13;2017-10-19;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;2161-11-27;West;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;1900-02-12;1900-01-14;1900-01-00;1900-01-20
